------+------------------------+-------------+----+---------+------+-----------------------+-------------------------------------------------------------------
 Line | # File            Line | Line Type   | MX |  Reloc  | Size | Address   Object Code |  Source Code                                                      
  349 |  1 main_T0S09.s    349 | Comment     | ?? |         |   -1 | 00/FFFF               |     ;jsr     printMsg
  350 |  1 main_T0S09.s    350 | Empty       | ?? |         |   -1 | 00/FFFF               | printMsgCentered_1                                    
  351 |  1 main_T0S09.s    351 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            rts                        
  352 |  1 main_T0S09.s    352 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  353 |  1 main_T0S09.s    353 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  354 |  1 main_T0S09.s    354 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  355 |  1 main_T0S09.s    355 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  356 |  1 main_T0S09.s    356 | Empty       | ?? |         |   -1 | 00/FFFF               | dispRWTSReturnCode                                    
  357 |  1 main_T0S09.s    357 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            pha                        
  358 |  1 main_T0S09.s    358 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            ldx   #$FF                 
  359 |  1 main_T0S09.s    359 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            stx   zpDispMask           
  360 |  1 main_T0S09.s    360 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  361 |  1 main_T0S09.s    361 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            ldy   #$0                  ; Display the Key value on the top right of the screen
  362 |  1 main_T0S09.s    362 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            ldx   #$0                  
  363 |  1 main_T0S09.s    363 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   dispPositionCursor   
  364 |  1 main_T0S09.s    364 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  365 |  1 main_T0S09.s    365 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   #$C5                 ; "E"
  366 |  1 main_T0S09.s    366 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   COUT                 
  367 |  1 main_T0S09.s    367 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   ioRet                
  368 |  1 main_T0S09.s    368 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   PRBYTE               ;Print error code
  369 |  1 main_T0S09.s    369 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  370 |  1 main_T0S09.s    370 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            pla                        
  371 |  1 main_T0S09.s    371 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  372 |  1 main_T0S09.s    372 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            rts                        
  373 |  1 main_T0S09.s    373 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  374 |  1 main_T0S09.s    374 | Comment     | ?? |         |   -1 | 00/FFFF               | ;-----------------------------------------------------------------------------
  375 |  1 main_T0S09.s    375 | Comment     | ?? |         |   -1 | 00/FFFF               | ; Routine: dispClearCenterBlock                                       
  376 |  1 main_T0S09.s    376 | Comment     | ?? |         |   -1 | 00/FFFF               | ; Description: Clear out the center of the screen (list of image)
  377 |  1 main_T0S09.s    377 | Comment     | ?? |         |   -1 | 00/FFFF               | ; Input: nothing
  378 |  1 main_T0S09.s    378 | Comment     | ?? |         |   -1 | 00/FFFF               | ; output: nothing  
  379 |  1 main_T0S09.s    379 | Comment     | ?? |         |   -1 | 00/FFFF               | ;-----------------------------------------------------------------------------
  380 |  1 main_T0S09.s    380 | Empty       | ?? |         |   -1 | 00/FFFF               | dispClearCenterBlock                                  
  381 |  1 main_T0S09.s    381 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            ldx   #$FF                 
  382 |  1 main_T0S09.s    382 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            stx   zpDispMask           
  383 |  1 main_T0S09.s    383 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   #$0                  
  384 |  1 main_T0S09.s    384 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  385 |  1 main_T0S09.s    385 | Empty       | ?? |         |   -1 | 00/FFFF               | dispClearCenterBlock_0                                
  386 |  1 main_T0S09.s    386 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   dispClearLineImage   
  387 |  1 main_T0S09.s    387 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            tax                        
  388 |  1 main_T0S09.s    388 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            inx                        
  389 |  1 main_T0S09.s    389 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            txa                        
  390 |  1 main_T0S09.s    390 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            cmp   #$10                 
  391 |  1 main_T0S09.s    391 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            bne   dispClearCenterBlock_0
  392 |  1 main_T0S09.s    392 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            rts                        
  393 |  1 main_T0S09.s    393 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  394 |  1 main_T0S09.s    394 | Empty       | ?? |         |   -1 | 00/FFFF               | dispDataBlock                                         
  395 |  1 main_T0S09.s    395 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   #$00                 
  396 |  1 main_T0S09.s    396 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            sta   zpImgIndx            
  397 |  1 main_T0S09.s    397 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            ldx   #$FF                 
  398 |  1 main_T0S09.s    398 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            stx   zpDispMask           
  399 |  1 main_T0S09.s    399 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  400 |  1 main_T0S09.s    400 | Empty       | ?? |         |   -1 | 00/FFFF               | dispDataBlock_1                                       
  401 |  1 main_T0S09.s    401 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   zpImgIndx            
  402 |  1 main_T0S09.s    402 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   dispClearLineImage   
  403 |  1 main_T0S09.s    403 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   dispDataBlockImage   
  404 |  1 main_T0S09.s    404 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  405 |  1 main_T0S09.s    405 | Empty       | ?? |         |   -1 | 00/FFFF               | dispDataBlock_2                                       
  406 |  1 main_T0S09.s    406 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            inc   zpImgIndx            
  407 |  1 main_T0S09.s    407 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   zpImgIndx            
  408 |  1 main_T0S09.s    408 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  409 |  1 main_T0S09.s    409 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            sbc   zpMaxImgIndx         
  410 |  1 main_T0S09.s    410 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            bcc   dispDataBlock_1      
  411 |  1 main_T0S09.s    411 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            rts                        
  412 |  1 main_T0S09.s    412 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  413 |  1 main_T0S09.s    413 | Comment     | ?? |         |   -1 | 00/FFFF               | ;-----------------------------------------------------------------------------
  414 |  1 main_T0S09.s    414 | Comment     | ?? |         |   -1 | 00/FFFF               | ; Routine: dispClearLineImage
  415 |  1 main_T0S09.s    415 | Comment     | ?? |         |   -1 | 00/FFFF               | ; Description: Clear out one line of text with an line offset of cstLineOffset
  416 |  1 main_T0S09.s    416 | Comment     | ?? |         |   -1 | 00/FFFF               | ; Input: A with the line number
  417 |  1 main_T0S09.s    417 | Comment     | ?? |         |   -1 | 00/FFFF               | ; output: nothing  
  418 |  1 main_T0S09.s    418 | Comment     | ?? |         |   -1 | 00/FFFF               | ;-----------------------------------------------------------------------------
  419 |  1 main_T0S09.s    419 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  420 |  1 main_T0S09.s    420 | Empty       | ?? |         |   -1 | 00/FFFF               | dispClearLineImage                                    
  421 |  1 main_T0S09.s    421 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            pha                        ; push A on stack
  422 |  1 main_T0S09.s    422 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            clc                        ; clear the carry before doing adds
  423 |  1 main_T0S09.s    423 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            adc   cstLineOffset        ; Add line offset constant
  424 |  1 main_T0S09.s    424 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            tay                        ; prepare X & Y for dispPositionCursor
  425 |  1 main_T0S09.s    425 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            ldx   #$0                  
  426 |  1 main_T0S09.s    426 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   dispPositionCursor   
  427 |  1 main_T0S09.s    427 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   #$A0                 ; space
  428 |  1 main_T0S09.s    428 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            ldx   #$00                 ; Position 0
  429 |  1 main_T0S09.s    429 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  430 |  1 main_T0S09.s    430 | Empty       | ?? |         |   -1 | 00/FFFF               | dispClearLineImage_0                                  
  431 |  1 main_T0S09.s    431 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   COUT                 ; Print space (contained in A)
  432 |  1 main_T0S09.s    432 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            inx                        ; increment X
  433 |  1 main_T0S09.s    433 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            cpx   #$22                 ; 22-> 34
  434 |  1 main_T0S09.s    434 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            bne   dispClearLineImage_0 ; Not equal we clear out the line
  435 |  1 main_T0S09.s    435 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            pla                        ; restore A from stack
  436 |  1 main_T0S09.s    436 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            rts                        ; return to caller
  437 |  1 main_T0S09.s    437 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  438 |  1 main_T0S09.s    438 | Empty       | ?? |         |   -1 | 00/FFFF               | dispImageAttr                                         
  439 |  1 main_T0S09.s    439 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            ldy   #$00                 
  440 |  1 main_T0S09.s    440 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   (zpPtr2),Y           
  441 |  1 main_T0S09.s    441 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            cmp   #$44                 ; "D" in ASCII
  442 |  1 main_T0S09.s    442 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            beq   dispImageAttr_D      
  443 |  1 main_T0S09.s    443 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  444 |  1 main_T0S09.s    444 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            cmp   #$46                 ; "F" in ASCII
  445 |  1 main_T0S09.s    445 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            beq   dispImageAttr_F      
  446 |  1 main_T0S09.s    446 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  447 |  1 main_T0S09.s    447 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            cmp   #$4D                 ; "M" in ASCII
  448 |  1 main_T0S09.s    448 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            beq   dispImageAttr_M      
  449 |  1 main_T0S09.s    449 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  450 |  1 main_T0S09.s    450 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            cmp   #$54                 ; "T" in ASCII
  451 |  1 main_T0S09.s    451 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            beq   dispImageAttr_T      
  452 |  1 main_T0S09.s    452 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  453 |  1 main_T0S09.s    453 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            cmp   #$45                 ; "E" in ASCII for Empty
  454 |  1 main_T0S09.s    454 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            beq   dispImageAttr_E      
  455 |  1 main_T0S09.s    455 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  456 |  1 main_T0S09.s    456 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            cmp   #$56                 ; "V" in ASCII for value
  457 |  1 main_T0S09.s    457 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            beq   dispImageAttr_V      
  458 |  1 main_T0S09.s    458 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  459 |  1 main_T0S09.s    459 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            cmp   #$58                 ; "V" in ASCII for value
  460 |  1 main_T0S09.s    460 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            beq   dispImageAttr_X      
  461 |  1 main_T0S09.s    461 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  462 |  1 main_T0S09.s    462 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  463 |  1 main_T0S09.s    463 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jmp   dispImageAttr_end    
  464 |  1 main_T0S09.s    464 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  465 |  1 main_T0S09.s    465 | Empty       | ?? |         |   -1 | 00/FFFF               | dispImageAttr_D                                       
  466 |  1 main_T0S09.s    466 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   #$C4                 ; "D"
  467 |  1 main_T0S09.s    467 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jmp   dispImageAttr_end    
  468 |  1 main_T0S09.s    468 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  469 |  1 main_T0S09.s    469 | Empty       | ?? |         |   -1 | 00/FFFF               | dispImageAttr_F                                       
  470 |  1 main_T0S09.s    470 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  471 |  1 main_T0S09.s    471 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   #$AD                 ; "-"
  472 |  1 main_T0S09.s    472 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jmp   dispImageAttr_end    
  473 |  1 main_T0S09.s    473 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  474 |  1 main_T0S09.s    474 | Empty       | ?? |         |   -1 | 00/FFFF               | dispImageAttr_M                                       
  475 |  1 main_T0S09.s    475 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  476 |  1 main_T0S09.s    476 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   #$A0                 ; " "
  477 |  1 main_T0S09.s    477 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jmp   dispImageAttr_end    
  478 |  1 main_T0S09.s    478 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  479 |  1 main_T0S09.s    479 | Empty       | ?? |         |   -1 | 00/FFFF               | dispImageAttr_E                                       
  480 |  1 main_T0S09.s    480 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  481 |  1 main_T0S09.s    481 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   #$A0                 ; " "
  482 |  1 main_T0S09.s    482 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jmp   dispImageAttr_end    
  483 |  1 main_T0S09.s    483 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  484 |  1 main_T0S09.s    484 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  485 |  1 main_T0S09.s    485 | Empty       | ?? |         |   -1 | 00/FFFF               | dispImageAttr_V                                       
  486 |  1 main_T0S09.s    486 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  487 |  1 main_T0S09.s    487 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   #$A0                 ; " "
  488 |  1 main_T0S09.s    488 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jmp   dispImageAttr_end    
  489 |  1 main_T0S09.s    489 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  490 |  1 main_T0S09.s    490 | Empty       | ?? |         |   -1 | 00/FFFF               | dispImageAttr_X                                       
  491 |  1 main_T0S09.s    491 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  492 |  1 main_T0S09.s    492 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   #$A0                 ; " "
  493 |  1 main_T0S09.s    493 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jmp   dispImageAttr_end    
  494 |  1 main_T0S09.s    494 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  495 |  1 main_T0S09.s    495 | Empty       | ?? |         |   -1 | 00/FFFF               | dispImageAttr_T                                       
  496 |  1 main_T0S09.s    496 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  497 |  1 main_T0S09.s    497 | Comment     | ?? |         |   -1 | 00/FFFF               |     ;lda     #$A0                            ; " "
  498 |  1 main_T0S09.s    498 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            ldx   zpPtr2               
  499 |  1 main_T0S09.s    499 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            ldy   zpPtr2+1             
  500 |  1 main_T0S09.s    500 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   printMsgCentered     
  501 |  1 main_T0S09.s    501 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            rts                        
  502 |  1 main_T0S09.s    502 | Comment     | ?? |         |   -1 | 00/FFFF               |     ;jmp     dispImageAttr_end
  503 |  1 main_T0S09.s    503 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  504 |  1 main_T0S09.s    504 | Empty       | ?? |         |   -1 | 00/FFFF               | dispImageAttr_end                                     
  505 |  1 main_T0S09.s    505 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   COUT1                ; print
  506 |  1 main_T0S09.s    506 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   #$A0                 ; "SPC"
  507 |  1 main_T0S09.s    507 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   COUT1                ; print
  508 |  1 main_T0S09.s    508 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            rts                        
  509 |  1 main_T0S09.s    509 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  510 |  1 main_T0S09.s    510 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  511 |  1 main_T0S09.s    511 | Empty       | ?? |         |   -1 | 00/FFFF               | dispDataBlockImage                                    
  512 |  1 main_T0S09.s    512 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  513 |  1 main_T0S09.s    513 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   zpImgIndx            
  514 |  1 main_T0S09.s    514 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   getImageAddr         
  515 |  1 main_T0S09.s    515 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  516 |  1 main_T0S09.s    516 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   zpImgIndx            
  517 |  1 main_T0S09.s    517 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  518 |  1 main_T0S09.s    518 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            adc   cstLineOffset        ; position Cursor with line Offset
  519 |  1 main_T0S09.s    519 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            tay                        
  520 |  1 main_T0S09.s    520 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            ldx   #$0                  
  521 |  1 main_T0S09.s    521 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   dispPositionCursor   
  522 |  1 main_T0S09.s    522 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   dispImageAttr        
  523 |  1 main_T0S09.s    523 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  524 |  1 main_T0S09.s    524 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            ldy   #$01                 ; we start at 1 instead of 0 cause first char indicate type of file
  525 |  1 main_T0S09.s    525 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   (zpPtr2),Y           
  526 |  1 main_T0S09.s    526 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  527 |  1 main_T0S09.s    527 | Empty       | ?? |         |   -1 | 00/FFFF               | dispDataBlockImage_1                                  
  528 |  1 main_T0S09.s    528 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            clc                        ; Clear the carry before adding
  529 |  1 main_T0S09.s    529 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            adc   #$80                 ; Add 128 to the char to transform it to Apple CharSet
  530 |  1 main_T0S09.s    530 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   str2UpperCase        ; shift to uppercase
  531 |  1 main_T0S09.s    531 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   COUT1                
  532 |  1 main_T0S09.s    532 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            iny                        
  533 |  1 main_T0S09.s    533 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   (zpPtr2),Y           ; indirect zeropage addressing pointing to current char
  534 |  1 main_T0S09.s    534 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            cmp   #$7C                 
  535 |  1 main_T0S09.s    535 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            beq   dispDataBlockImage_1_V
  536 |  1 main_T0S09.s    536 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  537 |  1 main_T0S09.s    537 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            cmp   #$00                 
  538 |  1 main_T0S09.s    538 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            bne   dispDataBlockImage_1 
  539 |  1 main_T0S09.s    539 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   #$A0                 ; SPACE
  540 |  1 main_T0S09.s    540 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jmp   dispDataBlockImage_2 
  541 |  1 main_T0S09.s    541 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  542 |  1 main_T0S09.s    542 | Empty       | ?? |         |   -1 | 00/FFFF               | dispDataBlockImage_1_V                                ; dispValue the label has a separator "|"" the value is after it
  543 |  1 main_T0S09.s    543 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            iny                        
  544 |  1 main_T0S09.s    544 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            tya                        ; Save the value of Y into the stack,
  545 |  1 main_T0S09.s    545 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            pha                        ; Y will be needed 3x times
  546 |  1 main_T0S09.s    546 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            pha                        ; push to the stack
  547 |  1 main_T0S09.s    547 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            pha                        
  548 |  1 main_T0S09.s    548 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   #" "                 ; Pad with " " space til $18
  549 |  1 main_T0S09.s    549 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   dispDataBlockImage_2 ; it return here where normally it goes to the upper caller
  550 |  1 main_T0S09.s    550 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            pla                        ; retrieve A from the stack ->Y
  551 |  1 main_T0S09.s    551 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            tay                        ; Move A to Y
  552 |  1 main_T0S09.s    552 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  553 |  1 main_T0S09.s    553 | Empty       | ?? |         |   -1 | 00/FFFF               | dispDataBlockImage_1_V_1                              ; Counting the size of the value to pad to right
  554 |  1 main_T0S09.s    554 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            iny                        ; The character after the separator |
  555 |  1 main_T0S09.s    555 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   (zpPtr2),Y           ; Relative adressing using zeropage
  556 |  1 main_T0S09.s    556 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            bne   dispDataBlockImage_1_V_1; Looking for the 0x0 char to mark the end of the string
  557 |  1 main_T0S09.s    557 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            sty   zpScratch            ; Saving the value of Y index of the last char,
  558 |  1 main_T0S09.s    558 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            pla                        ; Retrieve the value of Y (start of the value string)
  559 |  1 main_T0S09.s    559 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  560 |  1 main_T0S09.s    560 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            sbc   zpScratch            ; substract scratchValue to A
  561 |  1 main_T0S09.s    561 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            eor   #$FF                 ; Get the positive value
  562 |  1 main_T0S09.s    562 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            sbc   #30                  ; Pad right at 30 char with a new substract
  563 |  1 main_T0S09.s    563 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            eor   #$FF                 ; get the positive value
  564 |  1 main_T0S09.s    564 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            tax                        
  565 |  1 main_T0S09.s    565 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            ldy   CV                   ; Get the current line index
  566 |  1 main_T0S09.s    566 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   dispPositionCursor   ; Set the display cursor (x,y)
  567 |  1 main_T0S09.s    567 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            pla                        ; Get back A (Y start index position)
  568 |  1 main_T0S09.s    568 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            tay                        
  569 |  1 main_T0S09.s    569 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   (zpPtr2),Y           
  570 |  1 main_T0S09.s    570 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  571 |  1 main_T0S09.s    571 | Empty       | ?? |         |   -1 | 00/FFFF               | dispDataBlockImage_1_V_2                              ; Display the value on screen
  572 |  1 main_T0S09.s    572 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            adc   #$80                 ; +128 to transform ASCII to Apple II charset
  573 |  1 main_T0S09.s    573 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   COUT1                ; Print to screen
  574 |  1 main_T0S09.s    574 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            iny                        ; Next char
  575 |  1 main_T0S09.s    575 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            lda   (zpPtr2),Y           ;
  576 |  1 main_T0S09.s    576 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            bne   dispDataBlockImage_1_V_2; if char is 0x0 return to the caller
  577 |  1 main_T0S09.s    577 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            rts                        
  578 |  1 main_T0S09.s    578 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  579 |  1 main_T0S09.s    579 | Empty       | ?? |         |   -1 | 00/FFFF               |                                                       
  580 |  1 main_T0S09.s    580 | Empty       | ?? |         |   -1 | 00/FFFF               | dispDataBlockImage_2                                  ; Pads the label with space to position #29
  581 |  1 main_T0S09.s    581 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            iny                        
  582 |  1 main_T0S09.s    582 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            jsr   COUT1                
  583 |  1 main_T0S09.s    583 | Code        | ?? |         |   -1 | 00/FFFF : 00          |                            pha                        
